StepNumber,Name,Comment,Latitude,Longitude
1,,,60,2609633349816,22,1449409511492
2,,,60,2610591316168,22,1448658492968
3,,,60,2611549279716,22,1447800186083
4,,,60,261261368037,22,1446834590838
5,,,60,2613784517092,22,1445868995593
6,,,60,2615008569187,22,1444688823626
7,,,60,2616179397342,22,144350865166
8,,,60,2617456659644,22,1442543056414
9,,,60,2618680698007,22,1441148307727
10,,,60,2619904731792,22,1439753559039
11,,,60,2621181979557,22,1438358810351
12,,,60,2622352785629,22,1436642196581
13,,,60,2624002550715,22,1434818294451
14,,,60,2625652307484,22,1433423545764
15,,,60,2627195620805,22,1431814220355
16,,,60,2628632492183,22,1430741336749
17,,,60,2630175791452,22,1429561164782
18,,,60,2631985167535,22,1428273704455
19,,,60,2633581667536,22,1427093532488
20,,,60,2635231376023,22,1426020648883
21,,,60,2636881076195,22,1424947765277
22,,,60,2639116140582,22,142376759331
23,,,60,2640760961032,22,1423090182525
24,,,60,264267670873,22,1422768317443
25,,,60,264427315658,22,1422553740722
26,,,60,2645816382099,22,1422339164001
27,,,60,2647678885966,22,142223187564
28,,,60,2649434951332,22,1421802722198
29,,,60,2650765297609,22,1421266280395
30,,,60,2652148852001,22,1420300685149
31,,,60,2653851680145,22,1419335089904
32,,,60,2655501286462,22,1418262206298
33,,,60,2657044459037,22,1417082034332
34,,,60,2658900192042,22,1415600408885
35,,,60,2660709409328,22,1414205660197
36,,,60,2662837887447,22,141281091151
37,,,60,2664806717383,22,1411952604625
38,,,60,2666562690845,22,1411416162822
39,,,60,2668105811261,22,1410879721019
40,,,60,2670287451847,22,1410235990855
41,,,60,2672522288099,22,1410128702495
42,,,60,2674491059771,22,1409699549052
43,,,60,2676459819599,22,1409914125774
44,,,60,2678428567582,22,1410772432658
45,,,60,2680184467952,22,1411416162822
46,,,60,2681833941535,22,1412381758067
47,,,60,2683536615222,22,1412703623149
48,,,60,2685186071908,22,1412703623149
49,,,60,2686995143875,22,1412489046428
50,,,60,2688591375539,22,1411952604625
51,,,60,269013439208,22,1411308874461
52,,,60,269194343669,22,1410665144298
53,,,60,2693433230623,22,1410128702495
54,,,60,2695029430882,22,1409377683971
55,,,60,2696625623355,22,1408519377086
56,,,60,2698487838065,22,1407553781841
57,,,60,2700243630798,22,1406695474956
58,,,60,2701839797835,22,1405837168071
59,,,60,270348916226,22,1404656996104
60,,,60,2705244928157,22,1403584112498
61,,,60,2706681456882,22,1402618517253
62,,,60,2708171183715,22,1400794615123
63,,,60,2709448087029,22,1399399866435
64,,,60,271115061703,22,1398005117748
65,,,60,2712693527192,22,1395752062175
66,,,60,2714502447081,22,1393391718242
67,,,60,2716045341437,22,139124595103
68,,,60,2717322214022,22,1388778318736
69,,,60,2718492676181,22,1386739839885
70,,,60,2719982349236,22,1384808649394
71,,,60,2721525217751,22,1383413900707
72,,,60,2723121280971,22,1382341017101
73,,,60,2724664134683,22,1381482710216
74,,,60,2726419786954,22,1380731691692
75,,,60,2728175429804,22,138040982661
76,,,60,272945225505,22,1380302538249
77,test2,,60,2730569473053,22,1380302538249
